case_name,tumor_dice,tumor_nsd
BDMAP_A0001709.nii.gz,0.8607536764705882,0.7741155383843475
BDMAP_A0001712.nii.gz,0.8885876130902843,0.7431793984528318
BDMAP_A0001719.nii.gz,0.9330589849108367,0.963745064
BDMAP_A0001721.nii.gz,0.8447414702778755,0.8507219817980942
BDMAP_A0001723.nii.gz,0.9029764205643602,0.9739459567713455
BDMAP_A0001724.nii.gz,0.8918256607736741,0.9004011921180157
BDMAP_A0001728.nii.gz,0.8323752036025678,0.7243110470696608
BDMAP_A0001733.nii.gz,0.7007299270072993,0.7905453977951108
BDMAP_A0001739.nii.gz,0.5349761526232114,0.36454251088636913
BDMAP_A0001740.nii.gz,0.7769456925722528,0.7293023677758369
BDMAP_A0001748.nii.gz,0.9344742486795673,0.896083992
BDMAP_A0001749.nii.gz,0.9314197051978278,0.9835593275096791
BDMAP_A0001750.nii.gz,0.8395240392346036,0.787683677
BDMAP_A0001756.nii.gz,0.8430305567182922,0.812279276
BDMAP_A0001763.nii.gz,0.8784240969114918,0.8296860220658093
BDMAP_A0001767.nii.gz,0.7336483461825417,0.7478543584817157
BDMAP_A0001775.nii.gz,0.9141749723145072,0.9766361860927792
BDMAP_A0001779.nii.gz,0.8418888758369553,0.7357665418404221
BDMAP_A0001783.nii.gz,0.9407828026769418,0.9898903210811576
BDMAP_A0001788.nii.gz,0.5068250310228682,0.43798127418765753
BDMAP_A0001791.nii.gz,0.8152860194635652,0.7499539074157165
BDMAP_A0001793.nii.gz,0.9237533263912994,0.9407548022277039
BDMAP_A0001800.nii.gz,0.6661695926252288,0.5990737375857588
BDMAP_A0001801.nii.gz,0.6962864721485411,0.7334759682785461
BDMAP_A0001817.nii.gz,0.5447750865051904,0.569795622
BDMAP_A0001837.nii.gz,0.8685059991473293,0.752281648
BDMAP_A0001839.nii.gz,0.9050505050505051,0.837975552
BDMAP_A0001841.nii.gz,0.8411509657075286,0.9364777554989803
BDMAP_A0001844.nii.gz,0.4961113385182153,0.49158386441257085
BDMAP_A0001852.nii.gz,0.9431319450929125,0.9738698975535616
BDMAP_A0001857.nii.gz,0.6726144957090662,0.581638451
BDMAP_A0001858.nii.gz,0.6771636901616823,0.6534782652492922
BDMAP_A0001859.nii.gz,0.8831679628139805,0.9506910528878765
BDMAP_A0001861.nii.gz,0.9027223707860242,0.8663654214940081
BDMAP_A0001866.nii.gz,0.8812802735302497,0.7528609267373377
BDMAP_A0001878.nii.gz,0.9360889587779401,0.9578273121113081
BDMAP_A0001880.nii.gz,0.7592281879194631,0.7772301624637624
BDMAP_A0001881.nii.gz,0,0
BDMAP_A0001890.nii.gz,0.7893491124260354,0.8847562263180977
BDMAP_A0001900.nii.gz,0.8918256607736741,0.9004011921180157
BDMAP_A0001904.nii.gz,0.8388551604509974,0.6661850618437024
BDMAP_A0001906.nii.gz,0.39186900056465274,0.47830906753190783
BDMAP_A0001907.nii.gz,0.8251354985940748,0.7559892384442414
BDMAP_A0001918.nii.gz,0.6269795338559478,0.5294264132092027
BDMAP_A0001927.nii.gz,0.8961329715061058,0.8656970631771496
BDMAP_A0001928.nii.gz,0.8528045325779037,0.7530772122463754
BDMAP_A0001934.nii.gz,0.9300245129008617,0.9607338807396024
BDMAP_A0001939.nii.gz,0.6610309657263622,0.5286443109721817
BDMAP_A0001942.nii.gz,0.43408714837286266,0.33953345578846555
BDMAP_A0001949.nii.gz,0.9457756765496248,0.888779891
BDMAP_A0001956.nii.gz,0.949284733,0.9677307785629277
BDMAP_A0001957.nii.gz,0.8580817051509769,0.8471549044879734
BDMAP_A0001958.nii.gz,0.8607060288102436,0.8506463225463616
BDMAP_A0001964.nii.gz,0.5264727815063386,0.5387663972638765
BDMAP_A0001974.nii.gz,0.9351724137931035,0.9375094344882361
BDMAP_A0001983.nii.gz,0.9176684055341348,0.9475574230190527
BDMAP_A0001997.nii.gz,0.911895783,0.8913115058979664
BDMAP_A0002002.nii.gz,0.723404255,0.7410769540149453
BDMAP_A0002004.nii.gz,0.6983436853002071,0.6428585494836364
BDMAP_A0002008.nii.gz,0.9455642396818867,0.969491551
BDMAP_A0002010.nii.gz,0.949016816,0.9370093133636905
BDMAP_A0002012.nii.gz,0.8996067545685866,0.9835581243093406
BDMAP_A0002028.nii.gz,0.9075341600788018,0.9089585073238283
BDMAP_A0002039.nii.gz,0.850930121,0.7846883584573241
BDMAP_A0002040.nii.gz,0.921835272,0.8905949402095659
BDMAP_A0002042.nii.gz,0.890283905,0.8711128590893836
BDMAP_A0002046.nii.gz,0.9633682930536556,0.9877569546682354
BDMAP_A0002047.nii.gz,0.7729028697571744,0.719106574
BDMAP_A0002057.nii.gz,0.8903964757709251,0.8541392204660968
BDMAP_A0002068.nii.gz,0.8357142857142857,0.8718201628166361
BDMAP_A0002072.nii.gz,0.940115805,0.9283648987063629
BDMAP_A0002077.nii.gz,0.12803281018415122,0.27334310064657735
BDMAP_A0002078.nii.gz,0.8696174945517396,0.9194914561694636
BDMAP_A0002082.nii.gz,0.2535377358490566,0.30019241171205574
BDMAP_A0002084.nii.gz,0.8316831683168316,0.7774918859838207
BDMAP_A0002091.nii.gz,0.9132348057123879,0.8220046349549806
BDMAP_A0002097.nii.gz,0.7926727726894255,0.7734853526468654
BDMAP_A0002099.nii.gz,0.42904149062518254,0.4578486299756326
BDMAP_A0002100.nii.gz,0.7639479223931028,0.5458701533404086
BDMAP_A0002101.nii.gz,0.9430127041742287,0.9759991839798201
BDMAP_A0002111.nii.gz,0.8637026841018582,0.7990645190205443
BDMAP_A0002114.nii.gz,0.8885097591134624,0.8021667741453467
BDMAP_A0002119.nii.gz,0.9369779396016278,0.8933256323821035
BDMAP_A0002120.nii.gz,0.8531081505149345,0.730008921
BDMAP_A0002121.nii.gz,0.9288718571829143,0.9770348142364516
BDMAP_A0002122.nii.gz,0.8270096463022508,0.8288170732128578
BDMAP_A0002123.nii.gz,0.5088125333808082,0.4646632146521155
BDMAP_A0002124.nii.gz,0.8707779121322048,0.91238033
BDMAP_A0002125.nii.gz,0.9502092972020268,0.9870051738387915
BDMAP_A0002126.nii.gz,0.8593475288142215,0.8684043025604059
BDMAP_A0002127.nii.gz,0.8772185045097469,0.9870547779428751
BDMAP_A0002128.nii.gz,0.9319444444444445,0.9645159784933531
BDMAP_A0002129.nii.gz,0.9139687862762802,0.9453168931692408
BDMAP_A0002131.nii.gz,0.8682170542635659,0.8127085162997311
BDMAP_A0002133.nii.gz,0.8318295593457128,0.7940021709205525
BDMAP_A0002143.nii.gz,0.8513282963685108,0.8500406087251027
BDMAP_A0002147.nii.gz,0.7660449679801804,0.7921807376381307
BDMAP_A0002155.nii.gz,0.947972973,0.9932860180789678
BDMAP_A0002156.nii.gz,0.7754356941156336,0.7103168300597573
BDMAP_A0002157.nii.gz,0.9029272604377893,0.8594423089135084
BDMAP_A0002158.nii.gz,0.8429475521932058,0.796902009
BDMAP_A0002159.nii.gz,0.9177574423722924,0.9615398164865566
BDMAP_A0002160.nii.gz,0.7691848312929233,0.5870269877628324
BDMAP_A0002161.nii.gz,0.5574255594599593,0.5878326334234683
BDMAP_A0002162.nii.gz,0.8831294269156471,0.920199792
BDMAP_A0002163.nii.gz,0.7350919749343037,0.6692479230090554
BDMAP_A0002164.nii.gz,0.9346601761070354,0.8825284065228756
BDMAP_A0002165.nii.gz,0.8398729748640938,0.8456581323403585
BDMAP_A0002166.nii.gz,0.7456161177627786,0.5307112117136109
BDMAP_A0002167.nii.gz,0.926969697,0.9820324433523585
BDMAP_A0002168.nii.gz,0.9361086375779163,0.9833477034175192
BDMAP_A0002169.nii.gz,0.924518795,0.9711712308090987
BDMAP_A0002170.nii.gz,0.938162857,0.9546923607908241
BDMAP_A0002172.nii.gz,0.741386705,0.6992689837918024
BDMAP_A0002173.nii.gz,0.7847911848728064,0.6130526957325536
BDMAP_A0002190.nii.gz,0.9720831470719714,0.9804326426679311
BDMAP_A0002191.nii.gz,0.959474982,0.9361213015523115
BDMAP_A0002192.nii.gz,0.38688946015424164,0.4661373957883129
BDMAP_A0002195.nii.gz,0.6772103658536586,0.5973356517497604
BDMAP_A0002199.nii.gz,0.9784831711799213,0.9696167560536503
BDMAP_A0002203.nii.gz,0.9406612037298672,0.9818325857555043
BDMAP_A0002224.nii.gz,0.5306009415674329,0.4966618883599061
BDMAP_A0002231.nii.gz,0.741779332,0.6316633885585909
BDMAP_A0002234.nii.gz,0.7987235809673683,0.7456246177703131
BDMAP_A0002235.nii.gz,0.078543151,0.15025422656480195
BDMAP_A0002236.nii.gz,0.9301666299177875,0.8942976135626438
BDMAP_A0002241.nii.gz,0.9603658536585366,1
BDMAP_A0002244.nii.gz,0.9236325332932059,0.9557441494127241
BDMAP_A0002253.nii.gz,0.730121054,0.6249447668336943
BDMAP_A0002255.nii.gz,0.9502481065552364,0.9006853752622223
BDMAP_A0002263.nii.gz,0.9526480004894263,0.930282634
BDMAP_A0002264.nii.gz,0,0
BDMAP_A0002272.nii.gz,0.7210438078577156,0.5417824272072074
BDMAP_A0002279.nii.gz,0.11972789115646258,0.32269524007591044
BDMAP_A0002284.nii.gz,0.9134639857470094,0.9749714580875957
BDMAP_A0002285.nii.gz,0.6772103658536586,0.5973356517497604
BDMAP_A0002287.nii.gz,0.7294906166219839,0.6843774350753979
BDMAP_A0002288.nii.gz,0.8993948562783661,0.9911185397483246
BDMAP_A0002293.nii.gz,0.8311463021979827,0.6902438320700616
BDMAP_A0002294.nii.gz,0.5711707770547383,0.3298436161677215
BDMAP_A0002295.nii.gz,0.9541091972287549,0.9691492705390664
BDMAP_A0002303.nii.gz,0.9622626359950219,0.9391210677252226
BDMAP_A0002308.nii.gz,0.8731303576707065,0.7452634719001103
BDMAP_A0002310.nii.gz,0.2174721189591078,0.23028749993660924
BDMAP_A0002311.nii.gz,0.705444461,0.537268821
BDMAP_A0002316.nii.gz,0.8862173649058895,0.8176140052523521
BDMAP_A0002318.nii.gz,0.7684420393050413,0.8722182259978174
BDMAP_A0002320.nii.gz,0.8756885192785397,0.8545926352438699
BDMAP_A0002324.nii.gz,0.9129907184467511,0.6884116815617404
BDMAP_A0002325.nii.gz,0,0
BDMAP_A0002326.nii.gz,0.8021390374331551,0.8934605496876636
BDMAP_A0002330.nii.gz,0.8272935779816514,0.7854867043486937
BDMAP_A0002336.nii.gz,0.8478632478632478,0.9953372939696168
BDMAP_A0002340.nii.gz,0.9233498935415189,0.9900262764388977
BDMAP_A0002342.nii.gz,0.5359114712921494,0.4656982507552815
BDMAP_A0002345.nii.gz,0,0
BDMAP_A0002349.nii.gz,0.948076923,1
BDMAP_A0002354.nii.gz,0.6742209631728046,0.8919192816600096
BDMAP_A0002360.nii.gz,0.8540983606557377,0.993928025
BDMAP_A0002363.nii.gz,0.9344359125812167,1
BDMAP_A0002364.nii.gz,0.7173061863743148,0.8391766367827402
BDMAP_A0002365.nii.gz,0.18266978922716628,0.47125665407971284
BDMAP_A0002369.nii.gz,0.9594589167088384,0.9360435595511822
BDMAP_A0002371.nii.gz,0.9502481065552364,0.9006853752622223
BDMAP_A0002377.nii.gz,0.44142259414225943,0.4731545898398936
BDMAP_A0002383.nii.gz,0,0
BDMAP_A0002385.nii.gz,0.6419146977600491,0.6889578686423029
BDMAP_A0002388.nii.gz,0.7396295513768575,0.6628964343969822
BDMAP_A0002389.nii.gz,0.8047162859248342,0.9670714067722119
BDMAP_A0002390.nii.gz,0.9100182149362477,0.9795775476148222
BDMAP_A0002391.nii.gz,0.8379646337062432,0.8485606268783574
BDMAP_A0002392.nii.gz,0.8718861209964412,0.7914375653709838
BDMAP_A0002394.nii.gz,0,0
BDMAP_A0002396.nii.gz,0.9234140462364413,0.9665766073994835
BDMAP_A0002404.nii.gz,0.2031523642732049,0.1450832629276846
BDMAP_A0002407.nii.gz,0.2175732217573222,0.23160107410756844
BDMAP_A0002413.nii.gz,0.63969832,0.6852171300083089
BDMAP_A0002416.nii.gz,0.8327402135231317,0.845075327
BDMAP_A0002417.nii.gz,0.8718209562563581,0.9889483787770322
BDMAP_A0002424.nii.gz,0.9319727891156463,0.9364660488110838
BDMAP_A0002428.nii.gz,0.7248362120309708,0.8460317152554098
BDMAP_A0002430.nii.gz,0.027547770700636943,0.10643630795735833
BDMAP_A0002436.nii.gz,0.6486714466469844,0.7176985118143365
BDMAP_A0002440.nii.gz,0.9425188988731993,0.9621731053089927
BDMAP_A0002443.nii.gz,0.8557584793142006,0.8961348841543033
BDMAP_A0002458.nii.gz,0.8451400329489291,0.9498030507936358
BDMAP_A0002462.nii.gz,0.9651381067310271,0.9517727976829434
BDMAP_A0002465.nii.gz,0.741436569,0.6805516116835336
BDMAP_A0002467.nii.gz,0.8815151515151515,0.8910935275371676
BDMAP_A0002468.nii.gz,0.8380651291660376,0.624140721
BDMAP_A0002469.nii.gz,0.3126934984520124,0.41691162890861894
BDMAP_A0002472.nii.gz,0.8227642276422764,0.8809962504586016
BDMAP_A0002475.nii.gz,0.32900856793145655,0.46876851801741537
BDMAP_A0002476.nii.gz,0.9390269023194496,0.8944132102840764
BDMAP_A0002487.nii.gz,0.8691163073185545,0.9517132938631067
BDMAP_A0002499.nii.gz,0.8827706129546442,0.9213554687422731
BDMAP_A0002502.nii.gz,0.9727955057409418,0.9665969685186524
BDMAP_A0002503.nii.gz,0.9463041243002399,0.9361619012797863
BDMAP_A0002505.nii.gz,0.9283322170127261,1
BDMAP_A0002506.nii.gz,0.9571913187618056,0.9126779330022524
BDMAP_A0002507.nii.gz,0.5137318255250404,0.5686552730270538
BDMAP_A0002508.nii.gz,0.8573063390998406,0.6533474198508171
BDMAP_A0002509.nii.gz,0.7064439140811456,0.9492921130107413
BDMAP_A0002510.nii.gz,0.4469357249626308,0.6807953606151775
BDMAP_A0002511.nii.gz,0.7858942065491183,0.9935695644789568
BDMAP_A0002512.nii.gz,0.9358345845619493,0.8246871990049867
BDMAP_A0002514.nii.gz,0.9416626489427646,0.899168063
BDMAP_A0002515.nii.gz,0.3479648842777334,0.30518936716068273
BDMAP_A0002517.nii.gz,0.829618508,0.6846086165351509
BDMAP_A0002518.nii.gz,0.8798596901490792,0.9821156906409254
BDMAP_A0002519.nii.gz,0.9110056706399722,0.9230500067838374
BDMAP_A0002520.nii.gz,0.7807652533609101,0.7887507231664661
BDMAP_A0002521.nii.gz,0.9408089859279359,0.9372257812780059
BDMAP_A0002523.nii.gz,0.9059847198641766,0.9454658401020576
BDMAP_A0002524.nii.gz,0.7377414561664191,0.7707471040330143
BDMAP_A0002525.nii.gz,0.9246880858491175,0.900579359
BDMAP_A0002526.nii.gz,0.694134755,0.7447119827099175
BDMAP_A0002528.nii.gz,0.9308023109334955,0.9362675776224346
BDMAP_A0002529.nii.gz,0.5923820352472996,0.6419932219782905
BDMAP_A0002533.nii.gz,0.971582054,0.9816049665243962
BDMAP_A0002539.nii.gz,0.9427417438821573,1
BDMAP_A0002549.nii.gz,0.9204466154919749,0.9986688957981601
BDMAP_A0002554.nii.gz,0.7875743321203514,0.6940475135292926
BDMAP_A0002556.nii.gz,0.8470527135808881,0.8062379917886063
BDMAP_A0002563.nii.gz,0.9402852466682254,0.9538265053371071
BDMAP_A0002569.nii.gz,0.41901408450704225,0.72947729
BDMAP_A0002575.nii.gz,0.7332750327940534,0.6971530558905994
BDMAP_A0002576.nii.gz,0,0
BDMAP_A0002577.nii.gz,0.8619402985074627,0.9622475433765225
BDMAP_A0002578.nii.gz,0.8089795918367347,0.7689641871284697
BDMAP_A0002579.nii.gz,0.9431425637195406,0.9738791306701907
BDMAP_A0002580.nii.gz,0.8619402985074627,0.9622475433765225
BDMAP_A0002581.nii.gz,0,0
BDMAP_A0002582.nii.gz,0.919908467,0.961568259
BDMAP_A0002583.nii.gz,0.9575634517766497,0.9866343784903134
BDMAP_A0002584.nii.gz,0.8751563672754565,0.9033019221032375
BDMAP_A0002585.nii.gz,0.8073563218390805,0.979124056
BDMAP_A0002586.nii.gz,0.8722116860832656,0.754009066
BDMAP_A0002594.nii.gz,0.8089795918367347,0.7689641871284697
BDMAP_A0002596.nii.gz,0.793353913,0.7503504296698142
BDMAP_A0002598.nii.gz,0.8912395611593253,0.7477430458936247
BDMAP_A0002600.nii.gz,0.9140284226818629,0.9367287208060365
BDMAP_A0002607.nii.gz,0.9082706766917293,1
BDMAP_A0002619.nii.gz,0.8308457711442786,0.8811611953574021
BDMAP_A0002623.nii.gz,0.9324886877828055,0.9967304573171326
BDMAP_A0002624.nii.gz,0.7017857142857142,0.8727107742260217
BDMAP_A0002630.nii.gz,0.7564986737400531,0.8859920072328864
BDMAP_A0002631.nii.gz,0.894689871,0.9188104643743563
BDMAP_A0002632.nii.gz,0.920887123,0.8545004000102498
BDMAP_A0002634.nii.gz,0.9705062951182498,0.9346100168750416
BDMAP_A0002635.nii.gz,0.5338417540514776,0.7082623733069017
BDMAP_A0002636.nii.gz,0.296700688,0.28184053289018257
BDMAP_A0002637.nii.gz,0.9669565217391304,0.9868840964627738
BDMAP_A0002638.nii.gz,0.9576629974597799,0.9188848620214979
BDMAP_A0002639.nii.gz,0.9719663436615225,0.9937144911006422
BDMAP_A0002640.nii.gz,0.38173302107728335,0.4890673891466337
BDMAP_A0002642.nii.gz,0.7678840103952947,0.6822509173963687
BDMAP_A0002643.nii.gz,0.9540103016924208,0.9981540899217691
BDMAP_A0002644.nii.gz,0.9266704098820887,0.9475892053601929
BDMAP_A0002645.nii.gz,0.7617288511267085,0.7277231092095632
BDMAP_A0002646.nii.gz,0.8793679732604072,0.9171842267666243
BDMAP_A0002647.nii.gz,0.8106634353226295,0.8589591597216871
BDMAP_A0002648.nii.gz,0.9664205017272918,0.899114105
BDMAP_A0002649.nii.gz,0.8668252080856124,0.9723279627663809
BDMAP_V0000003.nii.gz,0.1990521327014218,0.41310468562674374
BDMAP_V0000009.nii.gz,0.9652206633338709,0.996409649
BDMAP_V0000014.nii.gz,0.3364262612858289,0.20716269785104474
BDMAP_V0000015.nii.gz,0.8198338525441329,0.8697684729087317
BDMAP_V0000016.nii.gz,0.9624568993210973,0.9599858848091388
BDMAP_V0000017.nii.gz,0.6099650695314045,0.49322182109985335
BDMAP_V0000018.nii.gz,0.9559128454400218,0.9729479117923568
BDMAP_V0000020.nii.gz,0.9480429511603741,0.9659373405640798
BDMAP_V0000025.nii.gz,0.951276102,0.9949925770899232
BDMAP_V0000028.nii.gz,0.9698472784231823,0.9995993688842809
BDMAP_V0000029.nii.gz,0.9520230652110532,0.9545847371407673
BDMAP_V0000032.nii.gz,0.9016466969949382,0.8923881000391412
BDMAP_V0000039.nii.gz,0.949436521,0.9895386082283957
BDMAP_V0000041.nii.gz,0.9633664714694267,0.9990578089048483
BDMAP_V0000052.nii.gz,0.9305244285073958,0.9792243566755473
BDMAP_V0000055.nii.gz,0.4254191454840454,0.4843907699503646
BDMAP_V0000056.nii.gz,0.9800478850758181,1
BDMAP_V0000057.nii.gz,0.975433287,0.9662044680764352
BDMAP_V0000059.nii.gz,0.9628825518767483,0.9939301811021727
BDMAP_V0000062.nii.gz,0.9692679761694095,1
BDMAP_V0000063.nii.gz,0.9439887272910271,0.9336929967797559
BDMAP_V0000066.nii.gz,0.6459010179366375,0.43665247078201247
BDMAP_V0000073.nii.gz,0.8483888008452193,0.9522134344187206
BDMAP_V0000074.nii.gz,0.8416228472188721,0.8604743770071688
BDMAP_V0000075.nii.gz,0.8635346756152126,0.9766255088394962
BDMAP_V0000076.nii.gz,0.6567285995487061,0.48693821862701975
BDMAP_V0000078.nii.gz,0.9413568417018015,0.9511722939410151
BDMAP_V0000087.nii.gz,0.9317343846968204,0.9737035140896877
BDMAP_V0000092.nii.gz,0.9363212780119814,0.9934151707525035
BDMAP_V0000093.nii.gz,0.9446361097420732,0.9902707286309566
BDMAP_V0000100.nii.gz,0.1990632318501171,0.3420938344455565
BDMAP_V0000103.nii.gz,0.1444043321299639,0.21325947172302623
BDMAP_V0000104.nii.gz,0.5973392335404079,0.3392012735386304
BDMAP_V0000105.nii.gz,0.43361986628462273,0.49741880214738926
BDMAP_V0000106.nii.gz,0.8759367194004996,0.9713362531956595
BDMAP_V0000115.nii.gz,0.071428571,0.5019408377106004
BDMAP_V0000121.nii.gz,0.5150943396226415,0.6591441987585661
BDMAP_V0000124.nii.gz,0.9049271339347675,0.9672459962703188
BDMAP_V0000131.nii.gz,0.8414481897627965,0.9821555462541692
BDMAP_V0000140.nii.gz,0.8703505644682116,0.8338101882181503
BDMAP_V0000141.nii.gz,0.7655689598956635,0.8786322291271587
BDMAP_V0000142.nii.gz,0.9459698848538529,0.9967699222777877
BDMAP_V0000144.nii.gz,0.9405320813771518,1
BDMAP_V0000145.nii.gz,0.7703703703703704,0.9490481155260444
BDMAP_V0000146.nii.gz,0.9477449455676517,0.9929431111419739
BDMAP_V0000150.nii.gz,0.9036302791544881,0.8779531703415192
BDMAP_V0000156.nii.gz,0.874468085,0.973396374
BDMAP_V0000159.nii.gz,0.9392169586848367,0.9663019825099132
BDMAP_V0000161.nii.gz,0.18862690707350901,0.41776304896179506
BDMAP_V0000165.nii.gz,0.8474821444715668,0.8948589093378927
BDMAP_V0000166.nii.gz,0.12297734627831715,0.3341881418668463
BDMAP_V0000172.nii.gz,0.7679277244494636,0.8014636782863994
BDMAP_V0000177.nii.gz,0.7745440434613892,0.869646519
BDMAP_V0000179.nii.gz,0.935212146,0.9399863733386069
BDMAP_V0000181.nii.gz,0.3774288823255091,0.47477657674321144
BDMAP_V0000182.nii.gz,0.9684162029122565,0.9570483637505666
BDMAP_V0000187.nii.gz,0.6867305061559508,0.9198448463623267
BDMAP_V0000190.nii.gz,0.7196294976843606,0.7613035610436175
BDMAP_V0000194.nii.gz,0.573170732,0.7010574402241899
BDMAP_V0000200.nii.gz,0.25337620578778136,0.42501466771703944
BDMAP_V0000204.nii.gz,0.8491862567811935,0.9821600855792959
BDMAP_V0000205.nii.gz,0.5503480278422274,0.8042988377349444
BDMAP_V0000207.nii.gz,0.9709480605696583,0.993186684
BDMAP_V0000217.nii.gz,0.9718861335496843,0.9704945336714484
BDMAP_V0000220.nii.gz,0.8693009118541033,1
BDMAP_V0000221.nii.gz,0.942457232,1
BDMAP_V0000222.nii.gz,0.7801890094504725,0.8500894922951816
BDMAP_V0000223.nii.gz,0,0
BDMAP_V0000224.nii.gz,0.5017182130584192,0.7764763452437268
BDMAP_V0000225.nii.gz,0,0
BDMAP_V0000226.nii.gz,0,0
BDMAP_V0000228.nii.gz,0.37183098591549296,0.7978023244622242
BDMAP_V0000229.nii.gz,0.946515397,0.9907826129310348
BDMAP_V0000230.nii.gz,0.9776350364963504,0.9990087768197731
BDMAP_V0000231.nii.gz,0.8518372184907151,0.9300124094680984
BDMAP_V0000232.nii.gz,0.817174515,0.9100537985564444
BDMAP_V0000233.nii.gz,0.6884892086330935,0.6440960468829833
BDMAP_V0000234.nii.gz,0.5693693693693693,0.7624512169308107
BDMAP_V0000235.nii.gz,0.6435224386113463,0.7011801512280561
BDMAP_V0000236.nii.gz,0.5263157894736842,0.6496591061025089
BDMAP_V0000237.nii.gz,0.9450834879406308,0.9967827646182397
BDMAP_V0000238.nii.gz,0.3619047619047619,0.6493287190276694
BDMAP_V0000240.nii.gz,0.7039800995024875,0.7996648355805429
BDMAP_V0000241.nii.gz,0.7302075326671791,0.8413618561355851
BDMAP_V0000242.nii.gz,0.8775879917184265,0.9616550056193035
BDMAP_V0000243.nii.gz,0.7820555741546702,0.7941604450157993
BDMAP_V0000244.nii.gz,0.7941582790605881,0.8807988205447063
BDMAP_V0000245.nii.gz,0.770012706,0.9211097365648547
BDMAP_V0000247.nii.gz,0.8535307517084283,0.9285105025129936
BDMAP_V0000248.nii.gz,0.43103448275862066,0.6060841384113764
BDMAP_V0000249.nii.gz,0.7488188976377953,0.8858313886328614
BDMAP_V0000250.nii.gz,0,0.3235472593000114
BDMAP_V0000251.nii.gz,0.8598609586534943,0.9492451639554967
BDMAP_V0000253.nii.gz,0.6626425217974514,0.6992574137481012
BDMAP_V0000254.nii.gz,0.2833562585969739,0.47990171919101543
BDMAP_V0000255.nii.gz,0.8813937282229966,0.9234399493467667
BDMAP_V0000256.nii.gz,0,0
BDMAP_V0000257.nii.gz,0.6667932556824803,0.4404168557198353
BDMAP_V0000258.nii.gz,0.059692671,0.13833444766534492
BDMAP_V0000259.nii.gz,0.5829145728643216,0.8834794803120278
BDMAP_V0000261.nii.gz,0.9414786277747202,0.9954941622675089
BDMAP_V0000262.nii.gz,0.8731966590736523,0.9808735041341746
BDMAP_V0000263.nii.gz,0.33217993079584773,0.6737901685981346
BDMAP_V0000264.nii.gz,0.8830645161290323,0.9385587397377949
BDMAP_V0000266.nii.gz,0.4833098260460743,0.611933132
BDMAP_V0000267.nii.gz,0.9633566433566434,1
BDMAP_V0000268.nii.gz,0.7523259762308998,0.680914351
BDMAP_V0000269.nii.gz,0.6671918077983459,0.6154566751464536
BDMAP_V0000270.nii.gz,0.920125735,0.9261130957926422
BDMAP_V0000272.nii.gz,0.9245787332945962,0.9822956049725085
BDMAP_V0000273.nii.gz,0.503921569,0.5789918606841048
BDMAP_V0000274.nii.gz,0.8681882519462137,0.8597471985521269
BDMAP_V0000275.nii.gz,0.9716089881278427,0.9560918704185157
BDMAP_V0000277.nii.gz,0.7980334839224024,0.7779932277610011
BDMAP_V0000278.nii.gz,0.9041980624327234,0.9848555227140482
BDMAP_V0000279.nii.gz,0.9138276553106213,0.9935644436378768
BDMAP_V0000281.nii.gz,0.9322822680216545,0.9305985525925239
BDMAP_V0000282.nii.gz,0.5760998810939358,0.7888497849852546
BDMAP_V0000283.nii.gz,0.8349680170575693,0.8715671595423632
BDMAP_V0000284.nii.gz,0.7738775510204081,0.8527677795528312
BDMAP_V0000285.nii.gz,0.3028391167192429,0.5579118876881907
BDMAP_V0000286.nii.gz,0.6368062317429406,0.6558123326353644
BDMAP_V0000287.nii.gz,0.43356643356643354,0.8052594863475906
BDMAP_V0000288.nii.gz,0.8846542150429076,0.941061544
BDMAP_V0000289.nii.gz,0.919175911,0.9900348346340778
BDMAP_V0000290.nii.gz,0.7984757438077092,0.8747572653042983
BDMAP_V0000291.nii.gz,0.926605505,0.9151365700993095
BDMAP_V0000292.nii.gz,0.8372577078183947,0.8138894936081994
BDMAP_V0000293.nii.gz,0.8518518518518519,0.9991785044200937
BDMAP_V0000294.nii.gz,0.9571393341553638,0.9767379408782518
BDMAP_V0000295.nii.gz,0.6610025488530161,0.8207398004321925
BDMAP_V0000296.nii.gz,0.912901247,0.8975554547226078
BDMAP_V0000297.nii.gz,0.9295449295449295,0.9853145821344675
BDMAP_V0000298.nii.gz,0.8111211846479299,0.8677575273201127
BDMAP_V0000300.nii.gz,0.9539800021061784,0.889114268
BDMAP_V0000301.nii.gz,0.8700104794210989,0.7901128567339071
BDMAP_V0000302.nii.gz,0.5762525233987887,0.6296810965214787
BDMAP_V0000303.nii.gz,0.9142492827542238,0.9649447210193738
BDMAP_V0000304.nii.gz,0.963448751,0.9320471590044165
BDMAP_V0000305.nii.gz,0.4986301369863014,0.34930481590447804
BDMAP_V0000307.nii.gz,0.9790461639201135,0.9998933493649774
BDMAP_V0000308.nii.gz,0.6411405295315682,0.7282511793932338
BDMAP_V0000309.nii.gz,0.7215601300108342,0.8975082408820809
BDMAP_V0000310.nii.gz,0.9736316840004202,1
BDMAP_V0000311.nii.gz,0.8049320265570661,0.9266215581684096
BDMAP_V0000312.nii.gz,0.8729708837928369,0.9642091844775751
BDMAP_V0000313.nii.gz,0.8133333333333334,0.9931942147024544
BDMAP_V0000314.nii.gz,0.9138990825688074,0.8450706358607512
BDMAP_V0000315.nii.gz,0.9041201386214863,0.9901747263067711
BDMAP_V0000318.nii.gz,0.9736881136720952,0.9927712691567407
